page_id,language,module_class,symbol,original_signature,purpose,used_in_task,verification_status,source_line,parameters_verbatim,returns_verbatim,kind,source_url
contents/reference/cpp/map.md,C++,Map,SwitchMap,SwitchMap() [heading; full declaration NOT DOCUMENTED; SDK UNVERIFIED],切换到指定ID的地图,NO,DOCUMENTED_PARAMETERS; SDK_UNVERIFIED,133,| 参数名 | 类型 | 描述 | | :--- | :--- | :--- | | `map_id` | `const uint8_t` | 地图ID |,`GDKRes`，操作结果状态码。成功时返回`GDKRes::kSuccess`,method,https://support.agibot.com/?gdk_version=2.6.3#contents/reference/cpp/map.md
contents/reference/cpp/map.md,C++,Map,RemoveMap,RemoveMap() [heading; full declaration NOT DOCUMENTED; SDK UNVERIFIED],删除指定ID的地图,NO,DOCUMENTED_PARAMETERS; SDK_UNVERIFIED,190,| 参数名 | 类型 | 描述 | | :--- | :--- | :--- | | `map_id` | `const uint8_t` | 地图ID |,`GDKRes`，操作结果状态码。成功时返回`GDKRes::kSuccess`,method,https://support.agibot.com/?gdk_version=2.6.3#contents/reference/cpp/map.md
contents/reference/cpp/interaction.md,C++,Interaction,SetLanguage,SetLanguage() [heading; full declaration NOT DOCUMENTED; SDK UNVERIFIED],设置语音语言,NO,DOCUMENTED_PARAMETERS; SDK_UNVERIFIED,17,| 参数名 | 类型 | 描述 | | :--- | :--- | :--- | | `language` | `const Language&` | 语言类型，`Language::kLanguageChinese` 表示中文，`Language::kLanguageEnglish` 表示英文 |,`GDKRes`，操作结果状态码。成功时返回`GDKRes::kSuccess`,method,https://support.agibot.com/?gdk_version=2.6.3#contents/reference/cpp/interaction.md
contents/reference/cpp/interaction.md,C++,Interaction,SetCallMode,SetCallMode() [heading; full declaration NOT DOCUMENTED; SDK UNVERIFIED],设置通话模式,NO,DOCUMENTED_PARAMETERS; SDK_UNVERIFIED,81,| 参数名 | 类型 | 描述 | | :--- | :--- | :--- | | `is_on` | `const bool&` | `true` 表示开启通话模式，`false` 表示关闭通话模式 |,`GDKRes`，操作结果状态码。成功时返回`GDKRes::kSuccess`,method,https://support.agibot.com/?gdk_version=2.6.3#contents/reference/cpp/interaction.md
contents/reference/cpp/interaction.md,C++,Interaction,SetVolume,SetVolume() [heading; full declaration NOT DOCUMENTED; SDK UNVERIFIED],设置音量,NO,DOCUMENTED_PARAMETERS; SDK_UNVERIFIED,134,| 参数名 | 类型 | 描述 | | :--- | :--- | :--- | | `volume` | `const int32_t&` | 音量值，范围通常为0-500 |,`GDKRes`，操作结果状态码。成功时返回`GDKRes::kSuccess`,method,https://support.agibot.com/?gdk_version=2.6.3#contents/reference/cpp/interaction.md
contents/reference/cpp/interaction.md,C++,Interaction,SetWakeupSwitch,SetWakeupSwitch() [heading; full declaration NOT DOCUMENTED; SDK UNVERIFIED],设置唤醒开关,NO,DOCUMENTED_PARAMETERS; SDK_UNVERIFIED,177,| 参数名 | 类型 | 描述 | | :--- | :--- | :--- | | `is_on` | `const bool&` | `true` 表示开启唤醒，`false` 表示关闭唤醒 |,`GDKRes`，操作结果状态码。成功时返回`GDKRes::kSuccess`,method,https://support.agibot.com/?gdk_version=2.6.3#contents/reference/cpp/interaction.md
contents/reference/cpp/interaction.md,C++,Interaction,SetAudioSwitch,SetAudioSwitch() [heading; full declaration NOT DOCUMENTED; SDK UNVERIFIED],设置音频开关,NO,DOCUMENTED_PARAMETERS; SDK_UNVERIFIED,220,| 参数名 | 类型 | 描述 | | :--- | :--- | :--- | | `is_on` | `const bool&` | `true` 表示开启音频，`false` 表示关闭音频 |,`GDKRes`，操作结果状态码。成功时返回`GDKRes::kSuccess`,method,https://support.agibot.com/?gdk_version=2.6.3#contents/reference/cpp/interaction.md
contents/reference/cpp/interaction.md,C++,Interaction,SetDisplaySwitch,SetDisplaySwitch() [heading; full declaration NOT DOCUMENTED; SDK UNVERIFIED],设置显示开关,NO,DOCUMENTED_PARAMETERS; SDK_UNVERIFIED,263,| 参数名 | 类型 | 描述 | | :--- | :--- | :--- | | `is_on` | `const bool&` | `true` 表示开启显示，`false` 表示关闭显示 |,`GDKRes`，操作结果状态码。成功时返回`GDKRes::kSuccess`,method,https://support.agibot.com/?gdk_version=2.6.3#contents/reference/cpp/interaction.md
contents/reference/cpp/interaction.md,C++,Interaction,PlayTts,PlayTts() [heading; full declaration NOT DOCUMENTED; SDK UNVERIFIED],播放TTS（文本转语音）,NO,DOCUMENTED_PARAMETERS; SDK_UNVERIFIED,306,| 参数名 | 类型 | 描述 | | :--- | :--- | :--- | | `text` | `const std::string&` | 要播放的文本内容 |,`GDKRes`，操作结果状态码。成功时返回`GDKRes::kSuccess`,method,https://support.agibot.com/?gdk_version=2.6.3#contents/reference/cpp/interaction.md
contents/reference/cpp/interaction.md,C++,Interaction,PlayAudio,PlayAudio() [heading; full declaration NOT DOCUMENTED; SDK UNVERIFIED],播放音频文件,NO,DOCUMENTED_PARAMETERS; SDK_UNVERIFIED,350,| 参数名 | 类型 | 描述 | | :--- | :--- | :--- | | `audio_path` | `const std::string&` | 音频文件路径 |,`GDKRes`，操作结果状态码。成功时返回`GDKRes::kSuccess`,method,https://support.agibot.com/?gdk_version=2.6.3#contents/reference/cpp/interaction.md
contents/reference/cpp/interaction.md,C++,Interaction,PlayVideo,PlayVideo() [heading; full declaration NOT DOCUMENTED; SDK UNVERIFIED],播放视频文件,NO,DOCUMENTED_PARAMETERS; SDK_UNVERIFIED,394,| 参数名 | 类型 | 描述 | | :--- | :--- | :--- | | `video_path` | `const std::string&` | 视频文件路径 | | `loop_count` | `const int32_t&` | 循环播放次数，-1表示无限循环 |,`GDKRes`，操作结果状态码。成功时返回`GDKRes::kSuccess`,method,https://support.agibot.com/?gdk_version=2.6.3#contents/reference/cpp/interaction.md
contents/reference/cpp/interaction.md,C++,Interaction,GetFuncStatus,GetFuncStatus() [heading; full declaration NOT DOCUMENTED; SDK UNVERIFIED],获取语音功能状态,NO,DOCUMENTED_PARAMETERS; SDK_UNVERIFIED,448,| 参数名 | 类型 | 描述 | | :--- | :--- | :--- | | `func_status` | `VoiceFuncStatus&` | 输出参数，语音功能状态对象 |,`GDKRes`，操作结果状态码。成功时返回`GDKRes::kSuccess`，`func_status`参数包含功能状态信息,method,https://support.agibot.com/?gdk_version=2.6.3#contents/reference/cpp/interaction.md
contents/reference/cpp/interaction.md,C++,Interaction,GetAsrText,GetAsrText() [heading; full declaration NOT DOCUMENTED; SDK UNVERIFIED],获取ASR（自动语音识别）文本,NO,DOCUMENTED_PARAMETERS; SDK_UNVERIFIED,571,| 参数名 | 类型 | 描述 | | :--- | :--- | :--- | | `asr_text` | `std::string&` | 输出参数，识别到的文本内容 |,`GDKRes`，操作结果状态码。成功时返回`GDKRes::kSuccess`，`asr_text`参数包含识别到的文本,method,https://support.agibot.com/?gdk_version=2.6.3#contents/reference/cpp/interaction.md
contents/reference/cpp/interaction.md,C++,Interaction,RegisterCallback,RegisterCallback() [heading; full declaration NOT DOCUMENTED; SDK UNVERIFIED],注册回调函数,NO,DOCUMENTED_PARAMETERS; SDK_UNVERIFIED,613,| 参数名 | 类型 | 描述 | | :--- | :--- | :--- | | `type` | `const std::string&` | 回调类型 | | `callback` | `std::function<void(const std::any&)>` | 回调函数 |,`GDKRes`，操作结果状态码。成功时返回`GDKRes::kSuccess`,method,https://support.agibot.com/?gdk_version=2.6.3#contents/reference/cpp/interaction.md
contents/reference/cpp/interaction.md,C++,Interaction,UnregisterCallback,UnregisterCallback() [heading; full declaration NOT DOCUMENTED; SDK UNVERIFIED],注销回调函数,NO,DOCUMENTED_PARAMETERS; SDK_UNVERIFIED,628,| 参数名 | 类型 | 描述 | | :--- | :--- | :--- | | `type` | `const std::string&` | 回调类型 |,`GDKRes`，操作结果状态码。成功时返回`GDKRes::kSuccess`,method,https://support.agibot.com/?gdk_version=2.6.3#contents/reference/cpp/interaction.md
contents/reference/cpp/interaction.md,C++,Interaction,Language,enum class Language {,Supporting documented type; see complete local source definition,NO,DOCUMENTED_TYPE; SDK_UNVERIFIED,36,See source member definition,N/A,type,https://support.agibot.com/?gdk_version=2.6.3#contents/reference/cpp/interaction.md
contents/reference/cpp/interaction.md,C++,Interaction,VoiceFuncStatus,struct VoiceFuncStatus {,Supporting documented type; see complete local source definition,NO,DOCUMENTED_TYPE; SDK_UNVERIFIED,496,See source member definition,N/A,type,https://support.agibot.com/?gdk_version=2.6.3#contents/reference/cpp/interaction.md
contents/reference/cpp/interaction.md,C++,Interaction,VoiceSettings,struct VoiceSettings {,Supporting documented type; see complete local source definition,NO,DOCUMENTED_TYPE; SDK_UNVERIFIED,519,See source member definition,N/A,type,https://support.agibot.com/?gdk_version=2.6.3#contents/reference/cpp/interaction.md
contents/reference/cpp/uss.md,C++,UltrasonicRadar,GetLatestUltrasonicRadar,GetLatestUltrasonicRadar() [heading; full declaration NOT DOCUMENTED; SDK UNVERIFIED],获取最新的超声波雷达数据,NO,DOCUMENTED_PARAMETERS; SDK_UNVERIFIED,13,| 参数名 | 类型 | 描述 | | :--- | :--- | :--- | | `ultrasonic_radar` | `std::shared_ptr<UltrasonicRadars>&` | 输出参数，超声波雷达数据指针 |,`GDKRes`，操作结果状态码。成功时返回`GDKRes::kSuccess`，`ultrasonic_radar`参数包含超声波雷达数据,method,https://support.agibot.com/?gdk_version=2.6.3#contents/reference/cpp/uss.md
contents/reference/cpp/uss.md,C++,UltrasonicRadar,GetNearestUltrasonicRadar,GetNearestUltrasonicRadar() [heading; full declaration NOT DOCUMENTED; SDK UNVERIFIED],获取指定时间戳附近最近的超声波雷达数据,NO,DOCUMENTED_PARAMETERS; SDK_UNVERIFIED,105,| 参数名 | 类型 | 描述 | | :--- | :--- | :--- | | `timestamp_ns` | `const uint64_t` | 目标时间戳（纳秒） | | `ultrasonic_radar` | `std::shared_ptr<UltrasonicRadars>&` | 输出参数，超声波雷达数据指针 |,`GDKRes`，操作结果状态码。成功时返回`GDKRes::kSuccess`，`ultrasonic_radar`参数包含超声波雷达数据,method,https://support.agibot.com/?gdk_version=2.6.3#contents/reference/cpp/uss.md
contents/reference/cpp/uss.md,C++,UltrasonicRadar,GetUltrasonicRadarFps,GetUltrasonicRadarFps() [heading; full declaration NOT DOCUMENTED; SDK UNVERIFIED],获取超声波雷达数据采集帧率,NO,DOCUMENTED_PARAMETERS; SDK_UNVERIFIED,175,| 参数名 | 类型 | 描述 | | :--- | :--- | :--- | | `fps` | `float&` | 输出参数，超声波雷达帧率（FPS） |,`GDKRes`，操作结果状态码。成功时返回`GDKRes::kSuccess`，`fps`参数包含帧率值,method,https://support.agibot.com/?gdk_version=2.6.3#contents/reference/cpp/uss.md
contents/reference/cpp/uss.md,C++,UltrasonicRadar,GetUltrasonicRadarLatency,GetUltrasonicRadarLatency() [heading; full declaration NOT DOCUMENTED; SDK UNVERIFIED],获取超声波雷达数据延迟统计信息,NO,DOCUMENTED_PARAMETERS; SDK_UNVERIFIED,223,| 参数名 | 类型 | 描述 | | :--- | :--- | :--- | | `window_seconds` | `const float` | 统计窗口时间（秒） | | `latency` | `LatencyStats&` | 输出参数，延迟统计信息 |,`GDKRes`，操作结果状态码。成功时返回`GDKRes::kSuccess`，`latency`参数包含延迟统计信息,method,https://support.agibot.com/?gdk_version=2.6.3#contents/reference/cpp/uss.md
contents/reference/cpp/uss.md,C++,UltrasonicRadar,Close,Close() [heading; full declaration NOT DOCUMENTED; SDK UNVERIFIED],关闭超声波雷达DDS连接,NO,DOCUMENTED_PARAMETERS; SDK_UNVERIFIED,300,无,`GDKRes`，操作结果状态码。成功时返回`GDKRes::kSuccess`,method,https://support.agibot.com/?gdk_version=2.6.3#contents/reference/cpp/uss.md
contents/reference/cpp/uss.md,C++,UltrasonicRadar,UltrasonicRadars,struct UltrasonicRadars{,Supporting documented type; see complete local source definition,NO,DOCUMENTED_TYPE; SDK_UNVERIFIED,34,See source member definition,N/A,type,https://support.agibot.com/?gdk_version=2.6.3#contents/reference/cpp/uss.md
contents/reference/cpp/uss.md,C++,UltrasonicRadar,UltrasonicRadarData,struct UltrasonicRadarData {,Supporting documented type; see complete local source definition,NO,DOCUMENTED_TYPE; SDK_UNVERIFIED,51,See source member definition,N/A,type,https://support.agibot.com/?gdk_version=2.6.3#contents/reference/cpp/uss.md
contents/reference/cpp/uss.md,C++,UltrasonicRadar,LatencyStats,struct LatencyStats {,Supporting documented type; see complete local source definition,NO,DOCUMENTED_TYPE; SDK_UNVERIFIED,238,See source member definition,N/A,type,https://support.agibot.com/?gdk_version=2.6.3#contents/reference/cpp/uss.md
contents/reference/ROS2/imu_node.md,ROS2,Official forwarding node,/imu/livox_front,sensor_msgs::msg::Imu,Published/subscribed topic documented in page; direction and naming conflicts retained in notes,NO,DOCUMENTED_TOPIC; MESSAGE_PACKAGE_UNVERIFIED,8,QoS/rate/DDS domain NOT DOCUMENTED; see source field definition,"N/A (topic, not a ROS service)",topic,https://support.agibot.com/?gdk_version=2.6.3#contents/reference/ROS2/imu_node.md
contents/reference/ROS2/imu_node.md,ROS2,Official forwarding node,/imu/livox_back,sensor_msgs::msg::Imu,Published/subscribed topic documented in page; direction and naming conflicts retained in notes,NO,DOCUMENTED_TOPIC; MESSAGE_PACKAGE_UNVERIFIED,9,QoS/rate/DDS domain NOT DOCUMENTED; see source field definition,"N/A (topic, not a ROS service)",topic,https://support.agibot.com/?gdk_version=2.6.3#contents/reference/ROS2/imu_node.md
contents/reference/ROS2/imu_node.md,ROS2,Official forwarding node,/imu_chassis,sensor_msgs::msg::Imu,Published/subscribed topic documented in page; direction and naming conflicts retained in notes,NO,DOCUMENTED_TOPIC; MESSAGE_PACKAGE_UNVERIFIED,10,QoS/rate/DDS domain NOT DOCUMENTED; see source field definition,"N/A (topic, not a ROS service)",topic,https://support.agibot.com/?gdk_version=2.6.3#contents/reference/ROS2/imu_node.md
contents/reference/ROS2/imu_node.md,ROS2,Official forwarding node,/imu/chassis,sensor_msgs::msg::Imu,Published/subscribed topic documented in page; direction and naming conflicts retained in notes,NO,DOCUMENTED_TOPIC; MESSAGE_PACKAGE_UNVERIFIED,32,QoS/rate/DDS domain NOT DOCUMENTED; see source field definition,"N/A (topic, not a ROS service)",topic,https://support.agibot.com/?gdk_version=2.6.3#contents/reference/ROS2/imu_node.md
contents/reference/ROS2/camera_node.md,ROS2,Official forwarding node,/camera/head_back_fisheye,sensor::msgs::msg::Image [sic; typo in source],Published/subscribed topic documented in page; direction and naming conflicts retained in notes,NO,DOCUMENTED_TOPIC; MESSAGE_PACKAGE_UNVERIFIED,7,QoS/rate/DDS domain NOT DOCUMENTED; see source field definition,"N/A (topic, not a ROS service)",topic,https://support.agibot.com/?gdk_version=2.6.3#contents/reference/ROS2/camera_node.md
contents/reference/ROS2/camera_node.md,ROS2,Official forwarding node,/camera/head_left_fisheye,sensor::msgs::msg::Image [sic; typo in source],Published/subscribed topic documented in page; direction and naming conflicts retained in notes,NO,DOCUMENTED_TOPIC; MESSAGE_PACKAGE_UNVERIFIED,8,QoS/rate/DDS domain NOT DOCUMENTED; see source field definition,"N/A (topic, not a ROS service)",topic,https://support.agibot.com/?gdk_version=2.6.3#contents/reference/ROS2/camera_node.md
contents/reference/ROS2/camera_node.md,ROS2,Official forwarding node,/camera/head_right_fisheye,sensor::msgs::msg::Image [sic; typo in source],Published/subscribed topic documented in page; direction and naming conflicts retained in notes,NO,DOCUMENTED_TOPIC; MESSAGE_PACKAGE_UNVERIFIED,9,QoS/rate/DDS domain NOT DOCUMENTED; see source field definition,"N/A (topic, not a ROS service)",topic,https://support.agibot.com/?gdk_version=2.6.3#contents/reference/ROS2/camera_node.md
contents/reference/ROS2/camera_node.md,ROS2,Official forwarding node,/camera/head_stereo_left,sensor::msgs::msg::Image [sic; typo in source],Published/subscribed topic documented in page; direction and naming conflicts retained in notes,NO,DOCUMENTED_TOPIC; MESSAGE_PACKAGE_UNVERIFIED,10,QoS/rate/DDS domain NOT DOCUMENTED; see source field definition,"N/A (topic, not a ROS service)",topic,https://support.agibot.com/?gdk_version=2.6.3#contents/reference/ROS2/camera_node.md
contents/reference/ROS2/camera_node.md,ROS2,Official forwarding node,/camera/head_stereo_right,sensor::msgs::msg::Image [sic; typo in source],Published/subscribed topic documented in page; direction and naming conflicts retained in notes,NO,DOCUMENTED_TOPIC; MESSAGE_PACKAGE_UNVERIFIED,11,QoS/rate/DDS domain NOT DOCUMENTED; see source field definition,"N/A (topic, not a ROS service)",topic,https://support.agibot.com/?gdk_version=2.6.3#contents/reference/ROS2/camera_node.md
contents/reference/ROS2/camera_node.md,ROS2,Official forwarding node,/camera/hand_left,sensor::msgs::msg::Image [sic; typo in source],Published/subscribed topic documented in page; direction and naming conflicts retained in notes,NO,DOCUMENTED_TOPIC; MESSAGE_PACKAGE_UNVERIFIED,12,QoS/rate/DDS domain NOT DOCUMENTED; see source field definition,"N/A (topic, not a ROS service)",topic,https://support.agibot.com/?gdk_version=2.6.3#contents/reference/ROS2/camera_node.md
contents/reference/ROS2/camera_node.md,ROS2,Official forwarding node,/camera/hand_right,sensor::msgs::msg::Image [sic; typo in source],Published/subscribed topic documented in page; direction and naming conflicts retained in notes,NO,DOCUMENTED_TOPIC; MESSAGE_PACKAGE_UNVERIFIED,13,QoS/rate/DDS domain NOT DOCUMENTED; see source field definition,"N/A (topic, not a ROS service)",topic,https://support.agibot.com/?gdk_version=2.6.3#contents/reference/ROS2/camera_node.md
contents/reference/ROS2/camera_node.md,ROS2,Official forwarding node,/camera/head_color,sensor::msgs::msg::Image [sic; typo in source],Published/subscribed topic documented in page; direction and naming conflicts retained in notes,NO,DOCUMENTED_TOPIC; MESSAGE_PACKAGE_UNVERIFIED,14,QoS/rate/DDS domain NOT DOCUMENTED; see source field definition,"N/A (topic, not a ROS service)",topic,https://support.agibot.com/?gdk_version=2.6.3#contents/reference/ROS2/camera_node.md
contents/reference/ROS2/camera_node.md,ROS2,Official forwarding node,/camera/head_depth,sensor::msgs::msg::Image [sic; typo in source],Published/subscribed topic documented in page; direction and naming conflicts retained in notes,NO,DOCUMENTED_TOPIC; MESSAGE_PACKAGE_UNVERIFIED,15,QoS/rate/DDS domain NOT DOCUMENTED; see source field definition,"N/A (topic, not a ROS service)",topic,https://support.agibot.com/?gdk_version=2.6.3#contents/reference/ROS2/camera_node.md
contents/reference/ROS2/camera_node.md,ROS2,Official forwarding node,/camera/hand_left_depth,sensor::msgs::msg::Image [sic; typo in source],Published/subscribed topic documented in page; direction and naming conflicts retained in notes,NO,DOCUMENTED_TOPIC; MESSAGE_PACKAGE_UNVERIFIED,16,QoS/rate/DDS domain NOT DOCUMENTED; see source field definition,"N/A (topic, not a ROS service)",topic,https://support.agibot.com/?gdk_version=2.6.3#contents/reference/ROS2/camera_node.md
contents/reference/ROS2/camera_node.md,ROS2,Official forwarding node,/camera/hand_right_depth,sensor::msgs::msg::Image [sic; typo in source],Published/subscribed topic documented in page; direction and naming conflicts retained in notes,NO,DOCUMENTED_TOPIC; MESSAGE_PACKAGE_UNVERIFIED,17,QoS/rate/DDS domain NOT DOCUMENTED; see source field definition,"N/A (topic, not a ROS service)",topic,https://support.agibot.com/?gdk_version=2.6.3#contents/reference/ROS2/camera_node.md
contents/reference/ROS2/camera_node.md,ROS2,Official forwarding node,/camera/hand_left_color,sensor::msgs::msg::Image [sic; typo in source],Published/subscribed topic documented in page; direction and naming conflicts retained in notes,NO,DOCUMENTED_TOPIC; MESSAGE_PACKAGE_UNVERIFIED,65,QoS/rate/DDS domain NOT DOCUMENTED; see source field definition,"N/A (topic, not a ROS service)",topic,https://support.agibot.com/?gdk_version=2.6.3#contents/reference/ROS2/camera_node.md
contents/reference/ROS2/camera_node.md,ROS2,Official forwarding node,/camera/hand_right_color,sensor::msgs::msg::Image [sic; typo in source],Published/subscribed topic documented in page; direction and naming conflicts retained in notes,NO,DOCUMENTED_TOPIC; MESSAGE_PACKAGE_UNVERIFIED,66,QoS/rate/DDS domain NOT DOCUMENTED; see source field definition,"N/A (topic, not a ROS service)",topic,https://support.agibot.com/?gdk_version=2.6.3#contents/reference/ROS2/camera_node.md
contents/reference/ROS2/camera_compress_node.md,ROS2,Official forwarding node,/camera/head_back_fisheye,sensor_msgs::msg::CompressedImage,Published/subscribed topic documented in page; direction and naming conflicts retained in notes,NO,DOCUMENTED_TOPIC; MESSAGE_PACKAGE_UNVERIFIED,8,QoS/rate/DDS domain NOT DOCUMENTED; see source field definition,"N/A (topic, not a ROS service)",topic,https://support.agibot.com/?gdk_version=2.6.3#contents/reference/ROS2/camera_compress_node.md
contents/reference/ROS2/camera_compress_node.md,ROS2,Official forwarding node,/camera/head_left_fisheye,sensor_msgs::msg::CompressedImage,Published/subscribed topic documented in page; direction and naming conflicts retained in notes,NO,DOCUMENTED_TOPIC; MESSAGE_PACKAGE_UNVERIFIED,9,QoS/rate/DDS domain NOT DOCUMENTED; see source field definition,"N/A (topic, not a ROS service)",topic,https://support.agibot.com/?gdk_version=2.6.3#contents/reference/ROS2/camera_compress_node.md
contents/reference/ROS2/camera_compress_node.md,ROS2,Official forwarding node,/camera/head_right_fisheye,sensor_msgs::msg::CompressedImage,Published/subscribed topic documented in page; direction and naming conflicts retained in notes,NO,DOCUMENTED_TOPIC; MESSAGE_PACKAGE_UNVERIFIED,10,QoS/rate/DDS domain NOT DOCUMENTED; see source field definition,"N/A (topic, not a ROS service)",topic,https://support.agibot.com/?gdk_version=2.6.3#contents/reference/ROS2/camera_compress_node.md
contents/reference/ROS2/camera_compress_node.md,ROS2,Official forwarding node,/camera/head_stereo_left,sensor_msgs::msg::CompressedImage,Published/subscribed topic documented in page; direction and naming conflicts retained in notes,NO,DOCUMENTED_TOPIC; MESSAGE_PACKAGE_UNVERIFIED,11,QoS/rate/DDS domain NOT DOCUMENTED; see source field definition,"N/A (topic, not a ROS service)",topic,https://support.agibot.com/?gdk_version=2.6.3#contents/reference/ROS2/camera_compress_node.md
contents/reference/ROS2/camera_compress_node.md,ROS2,Official forwarding node,/camera/head_stereo_right,sensor_msgs::msg::CompressedImage,Published/subscribed topic documented in page; direction and naming conflicts retained in notes,NO,DOCUMENTED_TOPIC; MESSAGE_PACKAGE_UNVERIFIED,12,QoS/rate/DDS domain NOT DOCUMENTED; see source field definition,"N/A (topic, not a ROS service)",topic,https://support.agibot.com/?gdk_version=2.6.3#contents/reference/ROS2/camera_compress_node.md
contents/reference/ROS2/camera_compress_node.md,ROS2,Official forwarding node,/camera/hand_left_color,sensor_msgs::msg::CompressedImage,Published/subscribed topic documented in page; direction and naming conflicts retained in notes,NO,DOCUMENTED_TOPIC; MESSAGE_PACKAGE_UNVERIFIED,13,QoS/rate/DDS domain NOT DOCUMENTED; see source field definition,"N/A (topic, not a ROS service)",topic,https://support.agibot.com/?gdk_version=2.6.3#contents/reference/ROS2/camera_compress_node.md
contents/reference/ROS2/camera_compress_node.md,ROS2,Official forwarding node,/camera/hand_right_color,sensor_msgs::msg::CompressedImage,Published/subscribed topic documented in page; direction and naming conflicts retained in notes,NO,DOCUMENTED_TOPIC; MESSAGE_PACKAGE_UNVERIFIED,14,QoS/rate/DDS domain NOT DOCUMENTED; see source field definition,"N/A (topic, not a ROS service)",topic,https://support.agibot.com/?gdk_version=2.6.3#contents/reference/ROS2/camera_compress_node.md
contents/reference/ROS2/camera_compress_node.md,ROS2,Official forwarding node,/camera/head_color,sensor_msgs::msg::CompressedImage,Published/subscribed topic documented in page; direction and naming conflicts retained in notes,NO,DOCUMENTED_TOPIC; MESSAGE_PACKAGE_UNVERIFIED,15,QoS/rate/DDS domain NOT DOCUMENTED; see source field definition,"N/A (topic, not a ROS service)",topic,https://support.agibot.com/?gdk_version=2.6.3#contents/reference/ROS2/camera_compress_node.md
contents/reference/ROS2/camera_compress_node.md,ROS2,Official forwarding node,/camera/head_depth,sensor_msgs::msg::CompressedImage,Published/subscribed topic documented in page; direction and naming conflicts retained in notes,NO,DOCUMENTED_TOPIC; MESSAGE_PACKAGE_UNVERIFIED,16,QoS/rate/DDS domain NOT DOCUMENTED; see source field definition,"N/A (topic, not a ROS service)",topic,https://support.agibot.com/?gdk_version=2.6.3#contents/reference/ROS2/camera_compress_node.md
contents/reference/ROS2/camera_compress_node.md,ROS2,Official forwarding node,/camera/hand_left_depth,sensor_msgs::msg::CompressedImage,Published/subscribed topic documented in page; direction and naming conflicts retained in notes,NO,DOCUMENTED_TOPIC; MESSAGE_PACKAGE_UNVERIFIED,17,QoS/rate/DDS domain NOT DOCUMENTED; see source field definition,"N/A (topic, not a ROS service)",topic,https://support.agibot.com/?gdk_version=2.6.3#contents/reference/ROS2/camera_compress_node.md
contents/reference/ROS2/camera_compress_node.md,ROS2,Official forwarding node,/camera/hand_right_depth,sensor_msgs::msg::CompressedImage,Published/subscribed topic documented in page; direction and naming conflicts retained in notes,NO,DOCUMENTED_TOPIC; MESSAGE_PACKAGE_UNVERIFIED,18,QoS/rate/DDS domain NOT DOCUMENTED; see source field definition,"N/A (topic, not a ROS service)",topic,https://support.agibot.com/?gdk_version=2.6.3#contents/reference/ROS2/camera_compress_node.md
contents/reference/ROS2/lidar_node.md,ROS2,Official forwarding node,/lidar/livox_front,sensor_msgs::msg::PointCloud2,Published/subscribed topic documented in page; direction and naming conflicts retained in notes,NO,DOCUMENTED_TOPIC; MESSAGE_PACKAGE_UNVERIFIED,8,QoS/rate/DDS domain NOT DOCUMENTED; see source field definition,"N/A (topic, not a ROS service)",topic,https://support.agibot.com/?gdk_version=2.6.3#contents/reference/ROS2/lidar_node.md
contents/reference/ROS2/lidar_node.md,ROS2,Official forwarding node,/lidar/livox_back,sensor_msgs::msg::PointCloud2,Published/subscribed topic documented in page; direction and naming conflicts retained in notes,NO,DOCUMENTED_TOPIC; MESSAGE_PACKAGE_UNVERIFIED,9,QoS/rate/DDS domain NOT DOCUMENTED; see source field definition,"N/A (topic, not a ROS service)",topic,https://support.agibot.com/?gdk_version=2.6.3#contents/reference/ROS2/lidar_node.md
contents/reference/ROS2/control_node.md,ROS2,Official forwarding node,/wbc/motion_control_status,genie_msgs::msg::MotionControlStatus.msg [sic],Published/subscribed topic documented in page; direction and naming conflicts retained in notes,NO,DOCUMENTED_TOPIC; MESSAGE_PACKAGE_UNVERIFIED,7,QoS/rate/DDS domain NOT DOCUMENTED; see source field definition,"N/A (topic, not a ROS service)",topic,https://support.agibot.com/?gdk_version=2.6.3#contents/reference/ROS2/control_node.md
contents/reference/ROS2/control_node.md,ROS2,Official forwarding node,/hal/joint_state,genie_msgs::msg::JointState,Published/subscribed topic documented in page; direction and naming conflicts retained in notes,NO; CANDIDATE_ONLY,DOCUMENTED_TOPIC; MESSAGE_PACKAGE_UNVERIFIED,44,QoS/rate/DDS domain NOT DOCUMENTED; see source field definition,"N/A (topic, not a ROS service)",topic,https://support.agibot.com/?gdk_version=2.6.3#contents/reference/ROS2/control_node.md
contents/reference/ROS2/control_node.md,ROS2,Official forwarding node,/MotionControlService/JointPosition/request,genie_msg::msg::CommonResponse.msg [sic; request type conflict],Published/subscribed topic documented in page; direction and naming conflicts retained in notes,NO,DOCUMENTED_TOPIC; MESSAGE_PACKAGE_UNVERIFIED,80,QoS/rate/DDS domain NOT DOCUMENTED; see source field definition,"N/A (topic, not a ROS service)",topic,https://support.agibot.com/?gdk_version=2.6.3#contents/reference/ROS2/control_node.md
